id,title,year,runtime,genre,imdb_rating,metascore,num_votes,gross
tt13327038,Do Revenge,2022,118 min,Comedy,6.3,66,40485,NA
tt0247425,In the Bedroom,2001,131 min,"Crime, Drama",7.4,86,40478,$35.93M
tt8201170,The Perfect Date,2019,89 min,"Comedy, Romance",5.8,NA,40451,NA
tt0071402,Ein Mann sieht rot,1974,93 min,"Action, Crime, Drama",6.9,51,40447,$22.00M
tt0068555,"Was Sie schon immer über Sex wissen wollten, aber bisher nicht zu fragen wagten",1972,88 min,Comedy,6.7,66,40437,NA
tt2199711,Vishwaroopam,2013,148 min,"Action, Thriller",7.9,NA,40438,NA
tt5001754,Braven,2018,94 min,"Action, Thriller",5.9,61,40427,NA
tt0061747,Hängt ihn höher,1968,114 min,"Drama, Western",7,62,40384,NA
tt0082432,Gallipoli,1981,110 min,"Adventure, Drama, History",7.4,65,40384,$5.73M
tt0140888,Central Station,1998,108 min,Drama,8,80,40381,$5.60M
tt0306841,Popstar auf Umwegen,2003,94 min,"Adventure, Comedy, Family",5.5,56,40376,$42.73M
tt0092106,Transformers - Der Kampf um Cybertron,1986,84 min,"Animation, Action, Adventure",7.2,43,40375,$5.85M
tt0105275,Romper Stomper,1992,94 min,"Crime, Drama, Thriller",6.8,61,40373,$0.18M
tt10895576,Mimi,2021,132 min,"Comedy, Drama",7.9,NA,40362,NA
tt14109724,Ticket ins Paradies,2022,104 min,"Comedy, Romance",6.2,50,40352,NA
tt0425430,The Messengers,2007,90 min,"Drama, Horror, Mystery",5.3,34,40354,$35.37M
tt10999120,Spirited,2022,127 min,"Comedy, Family, Musical",6.6,55,40346,NA
tt6341832,Oxygen,2021,100 min,"Drama, Fantasy, Sci-Fi",6.5,67,40335,NA
tt0113862,Mr. Holland's Opus,1995,143 min,"Drama, Music",7.3,59,40332,$82.57M
tt0057129,Bis das Blut gefriert,1963,112 min,Horror,7.4,74,40314,$2.62M
tt0058777,Zulu - Die Schlacht von Rorkes Drift,1964,138 min,"Drama, History, War",7.7,77,40287,NA
tt0108174,"Liebling, hältst Du mal die Axt?",1993,93 min,"Comedy, Romance",6.4,54,40275,$11.59M
tt0430912,Basic Instinct - Neues Spiel für Catherine Tramell,2006,114 min,"Drama, Mystery, Thriller",4.4,26,40268,$5.97M
tt0429589,"Lucas, der Ameisenschreck",2006,88 min,"Animation, Adventure, Comedy",5.8,59,40261,$28.14M
tt0096163,Spurlos verschwunden,1988,107 min,"Mystery, Thriller",7.7,NA,40249,NA
tt0291341,Mean Machine: Die Kampfmaschine,2001,99 min,"Comedy, Crime, Drama",6.4,45,40248,$0.09M
tt10039344,Countdown,2019,90 min,"Horror, Thriller",5.4,31,40232,NA
tt0089173,"Freitag, der 13. Teil V - Ein neuer Anfang",1985,92 min,"Horror, Mystery, Thriller",4.7,16,40232,$21.93M
tt8404256,Snake Eyes: G.I. Joe Origins,2021,121 min,"Action, Adventure, Crime",5.4,43,40226,NA
tt2101473,Der Medicus,2013,155 min,"Adventure, Drama, History",7.2,NA,40213,NA
tt1758795,Die To-Do-Liste,2013,104 min,"Comedy, Romance",5.8,61,40194,$3.45M
tt0386064,Brotherhood,2004,140 min,"Action, Drama, War",8,64,40128,$1.11M
tt0104779,Bitter Moon,1992,139 min,"Drama, Romance, Thriller",7.2,62,40121,$1.86M
tt0452681,Santa Clause 3 - Eine frostige Bescherung,2006,97 min,"Adventure, Comedy, Family",4.8,32,40090,$84.50M
tt0360139,American Princess,2004,101 min,"Comedy, Romance",6.1,46,40086,$12.19M
tt0337697,Der Prinz & ich,2004,111 min,"Comedy, Family, Romance",5.8,47,40077,$28.18M
tt5001718,Du neben mir,2017,96 min,"Drama, Romance",6.3,52,40070,$34.00M
tt1703148,The Hunter,2011,102 min,"Adventure, Drama, Thriller",6.7,63,40068,$0.18M
tt0048605,Das verflixte 7. Jahr,1955,105 min,"Comedy, Romance",7.1,NA,40061,$12.00M
tt0110527,Das Wunder von Manhattan,1994,114 min,"Drama, Family, Fantasy",6.6,NA,40044,$17.19M
tt1590089,Geständnisse,2010,106 min,"Drama, Thriller",7.7,NA,40040,NA
tt1045670,Happy-Go-Lucky,2008,118 min,"Comedy, Drama, Romance",7,84,40022,$3.49M
tt5640450,ARQ,2016,88 min,"Action, Sci-Fi, Thriller",6.3,NA,40020,NA
tt0049261,Giganten,1956,201 min,"Drama, Western",7.6,84,40013,NA
tt0800240,Deception - Tödliche Versuchung,2008,107 min,"Crime, Drama, Mystery",6,31,39977,$4.60M
tt0165710,Detroit Rock City,1999,95 min,"Adventure, Comedy, Music",6.8,33,39966,$4.22M
tt0116191,Jane Austens Emma,1996,120 min,"Comedy, Drama, Romance",6.6,66,39966,$22.20M
tt0119668,Mitternacht im Garten von Gut und Böse,1997,155 min,"Crime, Drama, Mystery",6.6,57,39956,$25.08M
tt7740510,Antlers,2021,99 min,"Drama, Horror, Mystery",5.9,57,39949,NA
tt0117883,Faszination des Grauens,1996,125 min,"Crime, Horror, Mystery",7.4,NA,39941,NA
tt1530509,The Human Centipede II,2011,91 min,Horror,3.8,17,39939,$0.12M
tt0110598,Muriels Hochzeit,1994,106 min,"Comedy, Drama",7.2,63,39894,$15.19M
tt0051808,Die verborgene Festung,1958,139 min,"Action, Adventure, Drama",8.1,89,39894,NA
tt0118636,Der Musterschüler,1998,111 min,"Crime, Drama, Thriller",6.7,51,39882,$8.84M
tt1667310,Cold Blood,2012,95 min,"Crime, Drama, Thriller",6.2,52,39875,$0.07M
tt2637294,Hot Tub Time Machine 2,2015,93 min,"Comedy, Mystery, Sci-Fi",5,29,39852,$12.28M
tt6324278,Everest - Ein Yeti will hoch hinaus,2019,97 min,"Animation, Adventure, Comedy",7,61,39818,$60.72M
tt4614584,Purple Hearts,2022,122 min,"Drama, Music, Romance",6.7,30,39811,NA
tt0762114,Lizenz zum Heiraten,2007,91 min,"Comedy, Romance",5.2,25,39804,$43.80M
tt0221073,Chopper,2000,94 min,"Biography, Crime, Drama",7.1,68,39798,$0.23M
tt2097298,City of McFarland,2015,129 min,"Biography, Drama, Sport",7.4,60,39785,$44.47M
tt6038600,Smolensk,2016,120 min,"Drama, Thriller",1.2,NA,39778,NA
tt0402901,The Cave,2005,97 min,"Adventure, Horror, Sci-Fi",5.1,30,39769,$15.01M
tt7008872,Der verlorene Sohn,2018,115 min,"Biography, Drama",6.9,69,39762,$6.79M
tt3120280,Sierra Burgess Is a Loser,2018,105 min,"Comedy, Drama, Romance",5.8,60,39748,NA
tt7557108,Saint Maud,2019,84 min,"Drama, Horror, Mystery",6.7,83,39739,NA
tt2016940,Man of Tai Chi,2013,105 min,"Action, Drama",6,52,39733,$0.10M
tt0045061,Die Katze mit dem roten Haar,1952,129 min,"Comedy, Drama, Romance",7.7,85,39707,$10.55M
tt0109348,Bullets Over Broadway,1994,98 min,"Comedy, Crime",7.4,NA,39708,$13.38M
tt7533152,"Der Junge, der den Wind einfing",2019,113 min,"Biography, Drama, History",7.6,68,39707,NA
tt1265990,The Roommate,2011,94 min,"Drama, Horror, Thriller",4.8,23,39698,$37.30M
tt3616916,The Wave - Die Todeswelle,2015,105 min,"Action, Drama, Thriller",6.6,68,39680,$0.18M
tt0097388,"Freitag, der 13. Teil 8 - Todesfalle Manhattan",1989,100 min,"Adventure, Horror, Thriller",4.5,14,39666,$14.34M
tt8110652,Bodies Bodies Bodies,2022,94 min,"Comedy, Horror, Thriller",6.3,69,39661,NA
tt0263757,Uptown Girls - Eine Zicke kommt selten allein,2003,92 min,"Comedy, Drama, Romance",6.1,33,39652,$36.92M
tt0278731,Spider,2002,98 min,"Drama, Mystery, Thriller",6.8,83,39649,$1.64M
tt0045810,Blondinen bevorzugt,1953,91 min,"Comedy, Musical, Romance",7.1,NA,39629,$12.00M
tt0034248,Verdacht,1941,99 min,"Film-Noir, Mystery, Thriller",7.3,83,39626,$4.50M
tt0338309,Evil,2003,113 min,Drama,7.7,61,39605,$0.02M
tt1262981,World's Greatest Dad,2009,99 min,"Comedy, Drama",6.9,69,39584,$0.22M
tt0252501,Hearts in Atlantis,2001,101 min,"Drama, Mystery",6.9,55,39555,$24.19M
tt6000478,"Roman J. Israel, Esq. - Die Wahrheit und nichts als die Wahrheit",2017,122 min,"Crime, Drama, Thriller",6.5,58,39550,$11.96M
tt4154916,Replicas,2018,107 min,"Drama, Sci-Fi, Thriller",5.4,19,39542,$4.05M
tt0464196,Severance - Ein blutiger Betriebsausflug,2006,96 min,"Comedy, Horror",6.4,62,39528,$0.14M
tt0283003,Spun,2002,101 min,"Comedy, Crime, Drama",6.7,41,39517,$0.41M
tt0162677,Summer of Sam,1999,142 min,"Crime, Drama, Romance",6.7,67,39511,$19.28M
tt0094761,Der Blob,1988,95 min,"Horror, Sci-Fi, Thriller",6.6,NA,39490,$8.25M
tt0113041,Ein Geschenk des Himmels - Vater der Braut 2,1995,106 min,"Comedy, Family, Romance",6,49,39448,$76.59M
tt0120910,Fantasia 2000,1999,75 min,"Animation, Family, Fantasy",7.1,59,39427,$60.66M
tt0365929,Whiteout,2009,101 min,"Action, Crime, Mystery",5.5,NA,39424,$10.28M
tt0405336,Southland Tales,2006,145 min,"Comedy, Drama, Mystery",5.3,44,39405,$0.28M
tt1130988,JCVD,2008,97 min,"Action, Comedy, Crime",7.1,64,39389,$0.47M
tt0838247,After.Life,2009,104 min,"Drama, Mystery, Thriller",5.9,36,39383,$0.11M
tt0073582,Rosso - Die Farbe des Todes,1975,127 min,"Horror, Mystery, Thriller",7.5,89,39376,NA
tt0454970,Turistas,2006,93 min,"Horror, Mystery, Thriller",5.4,36,39354,$7.03M
tt1563742,Overboard,2018,112 min,"Comedy, Romance",6,42,39341,$50.32M
tt3787590,We Are Your Friends,2015,96 min,"Drama, Music, Romance",6.1,46,39337,$3.59M
tt3966404,Mustang,2015,97 min,Drama,7.6,83,39337,$0.85M
tt0063385,Oliver!,1968,153 min,"Drama, Family, Musical",7.4,74,39333,$16.80M
tt0048750,Immer Ärger mit Harry,1955,99 min,"Comedy, Mystery",7,74,39331,NA
tt0078446,Viel Rauch um Nichts,1978,86 min,"Comedy, Music",6.9,57,39305,$44.36M
tt1031969,The Rocker - Voll der (S)Hit,2008,102 min,"Comedy, Music",6.2,53,39283,$6.41M
tt1311071,Kill Your Darlings - Junge Wilde,2013,104 min,"Biography, Drama, Romance",6.4,65,39279,$1.03M
tt0196216,Schmalspurganoven,2000,94 min,"Comedy, Crime",6.7,69,39273,$17.07M
tt0247199,Inside a Skinhead,2001,98 min,Drama,7.1,75,39245,$0.41M
tt9683478,Nur die halbe Geschichte,2020,104 min,"Comedy, Drama, Romance",6.9,74,39227,NA
tt5315212,Senior Year,2022,111 min,"Comedy, Drama",5.5,47,39207,NA
tt0073312,Die letzte Nacht des Boris Gruschenko,1975,85 min,"Comedy, War",7.7,89,39199,NA
tt0097108,"Der Koch, der Dieb, seine Frau und ihr Liebhaber",1989,124 min,"Crime, Drama",7.5,62,39179,$7.72M
tt0074937,Eine Leiche zum Dessert,1976,95 min,"Comedy, Crime, Mystery",7.3,62,39170,NA
tt14723224,Elk*rtuk,2021,125 min,"Action, Crime, Drama",1.5,NA,39164,NA
tt0139462,Message in a Bottle - Der Beginn einer großen Liebe,1999,126 min,"Drama, Romance",6.2,39,39147,$52.88M
tt1783732,John Dies at the End,2012,99 min,"Comedy, Fantasy, Horror",6.3,53,39139,$0.14M
tt4733624,Fatherhood,2021,109 min,"Comedy, Drama",6.6,53,39131,NA
tt7221896,Cumali Ceber: Allah Seni Alsin,2017,100 min,Comedy,1,NA,39131,NA
tt0052077,Plan 9 aus dem Weltall,1957,79 min,"Horror, Sci-Fi",3.9,56,39119,NA
tt0424774,Die Abenteuer von Sharkboy und Lavagirl in 3-D,2005,93 min,"Action, Adventure, Comedy",3.7,38,39084,$39.18M
tt0113253,Halloween 6 - Der Fluch des Michael Myers,1995,87 min,"Horror, Thriller",4.7,10,39059,$15.12M
tt0490084,Von Frau zu Frau,2007,102 min,"Comedy, Romance",5.5,26,39057,$42.67M
tt0242193,Bully - Diese Kids schockten Amerika,2001,108 min,"Biography, Crime, Drama",6.9,45,39030,$1.54M
tt0259288,Im Zeichen der Libelle,2002,104 min,"Drama, Fantasy, Mystery",6.1,25,39027,$30.06M
tt0347246,Ghost in the Shell 2 - Innocence,2004,100 min,"Animation, Drama, Mystery",7.4,66,38990,$1.04M
tt0384642,Fußballfieber - Elfmeter für Daddy,2005,95 min,"Comedy, Family, Romance",5.6,45,38986,$52.58M
tt0092718,Can't Buy Me Love,1987,94 min,"Comedy, Drama, Romance",6.8,36,38982,$31.62M
tt1235189,Wild Target - Sein schärfstes Ziel,2010,98 min,"Action, Comedy, Crime",6.7,41,38963,$0.12M
tt0115783,Bulletproof,1996,84 min,"Action, Comedy, Crime",5.8,30,38963,$21.16M
tt0056443,Sanjuro,1962,96 min,"Action, Drama, Thriller",8,NA,38937,NA
tt5797184,Escape from Pretoria,2020,106 min,"Biography, Crime, Mystery",6.8,56,38923,NA
tt6902332,The Marksman,2021,108 min,"Action, Drama",5.7,44,38916,NA
tt4537896,White Boy Rick,2018,111 min,"Crime, Drama",6.5,59,38883,$24.01M
tt1244668,Soul Kitchen,2009,99 min,"Comedy, Drama",7.2,76,38883,$0.27M
tt0066817,Die tollkühne Hexe in ihrem fliegenden Bett,1971,89 min,"Animation, Adventure, Comedy",7,59,38833,$18.53M
tt1477837,Willkommen in Cedar Rapids,2011,87 min,Comedy,6.3,70,38830,$6.86M
tt0086491,Unheimliche Schattenlichter,1983,101 min,"Horror, Sci-Fi",6.4,44,38811,$29.50M
tt0229260,Blair Witch 2,2000,90 min,"Adventure, Fantasy, Horror",4,15,38779,$26.44M
tt6107548,Late Night,2019,102 min,"Comedy, Drama",6.5,70,38777,$15.50M
tt0095179,Jason im Blutrausch,1988,88 min,"Horror, Thriller",5.2,13,38756,$19.17M
tt1073241,Nichts als die Wahrheit,2008,108 min,"Crime, Drama, Thriller",7.2,64,38754,$0.00M
tt1031280,Splinter,2008,82 min,"Crime, Horror, Sci-Fi",6.1,58,38754,NA
tt1833116,The Informer,2019,113 min,"Action, Crime, Drama",6.6,61,38749,NA
tt0105414,"Weiblich, ledig, jung sucht...",1992,107 min,"Drama, Thriller",6.4,63,38745,$47.92M
tt1823664,Annie,2014,118 min,"Comedy, Drama, Family",5.3,33,38738,$85.91M
tt2261331,Black Sea,2014,114 min,"Adventure, Drama, Thriller",6.4,62,38735,$1.17M
tt0085244,Der große Frust,1983,105 min,"Comedy, Drama",7.1,61,38728,$56.20M
tt0117723,Agent 00 - Mit der Lizenz zum Totlachen,1996,81 min,"Action, Comedy",5.3,25,38713,$29.00M
tt0116477,Hamlet,1996,242 min,Drama,7.8,NA,38710,$4.41M
tt0420238,Despereaux - Der kleine Mäuseheld,2008,93 min,"Animation, Adventure, Comedy",6.1,53,38706,$50.88M
tt1872818,Liberal Arts,2012,97 min,"Comedy, Drama, Romance",6.7,55,38696,$0.32M
tt5918982,Possessor,2020,103 min,"Horror, Mystery, Sci-Fi",6.5,72,38689,NA
tt0115988,Hexenjagd,1996,124 min,"Drama, History",6.8,75,38662,$7.34M
tt0035446,Sein oder Nichtsein,1942,99 min,"Comedy, Romance, War",8.2,86,38653,NA
tt2091473,Promised Land,2012,106 min,Drama,6.6,55,38652,$7.60M
tt0765432,Der Baader Meinhof Komplex,2008,150 min,"Action, Biography, Crime",7.3,76,38652,$0.48M
tt7339248,The Art of Self-Defense,2019,104 min,"Action, Comedy, Crime",6.6,65,38639,$2.41M
tt0091738,Peggy Sue hat geheiratet,1986,103 min,"Comedy, Drama, Fantasy",6.4,75,38618,$41.38M
tt0076723,Schlappschuß,1977,123 min,"Comedy, Drama, Sport",7.3,61,38609,$28.00M
tt3450650,Der Kaufhaus Cop 2,2015,94 min,"Action, Comedy, Crime",4.4,13,38601,$71.04M
tt2006295,69 Tage Hoffnung,2015,127 min,"Biography, Drama, History",6.9,55,38574,$12.19M
tt8151874,Honey Boy,2019,94 min,Drama,7.2,73,38551,NA
tt0073540,Picknick am Valentinstag,1975,115 min,"Drama, Mystery",7.4,81,38528,$0.23M
tt0976238,Old Dogs - Daddy oder Deal,2009,88 min,"Comedy, Family",5.3,19,38527,$49.49M
tt0088184,Stranger than Paradise,1984,89 min,"Comedy, Drama",7.4,86,38527,$2.44M
tt0804492,The Hottie & the Nottie - Liebe auf den zweiten Blick,2008,91 min,"Comedy, Romance",1.9,7,38494,$0.03M
tt3564472,Girls Trip,2017,122 min,"Adventure, Comedy, Drama",6.2,71,38492,$115.17M
tt0087995,Repo Man,1984,92 min,"Action, Comedy, Crime",6.9,82,38489,$3.57M
tt0318155,Looney Tunes: Back in Action,2003,93 min,"Animation, Adventure, Comedy",5.8,64,38475,$20.99M
tt3499096,Zeit für Legenden,2016,134 min,"Biography, Drama, Sport",7.1,56,38470,$19.10M
tt0099939,King of New York - König zwischen Tag und Nacht,1990,103 min,"Crime, Thriller",6.9,66,38469,$2.55M
tt2103217,Alexandre Ajas Maniac,2012,89 min,"Horror, Thriller",6.1,47,38468,$0.02M
tt7518786,'83,2021,162 min,"Biography, Drama, History",7.5,NA,38466,NA
tt2870708,Wish I Was Here,2014,106 min,"Comedy, Drama",6.6,43,38452,$3.59M
tt0344854,Arthur und die Minimoys,2006,94 min,"Animation, Adventure, Comedy",6,39,38441,$15.13M
tt13131232,Mission Majnu,2023,129 min,"Action, Drama, History",7.6,NA,38429,NA
tt2461132,Happy New Year - Herzensdiebe,2014,180 min,"Action, Comedy, Crime",4.9,NA,38424,NA
tt0079261,Hair,1979,121 min,"Comedy, Drama, Musical",7.5,68,38420,$15.28M
tt12361178,Drishyam 2,2021,152 min,"Crime, Drama, Thriller",8.4,NA,38404,NA
tt0461936,Don - Das Spiel beginnt,2006,178 min,"Action, Crime, Thriller",7.1,NA,38393,$0.80M
tt5057140,Wolfsnächte,2018,125 min,"Action, Crime, Drama",5.6,63,38332,NA
tt0039689,Goldenes Gift,1947,97 min,"Crime, Drama, Film-Noir",8,85,38331,NA
tt1413495,Paranoia - Riskantes Spiel,2013,106 min,"Drama, Thriller",5.6,32,38310,$7.38M
tt0141109,Jack Frost - Der coolste Dad der Welt!,1998,101 min,"Comedy, Drama, Family",5.4,40,38300,$34.55M
tt0221218,The Glass House,2001,106 min,"Crime, Drama, Mystery",5.8,34,38289,$18.00M
tt0118956,Octalus - Der Tod aus der Tiefe,1998,97 min,"Action, Adventure, Horror",6.1,NA,38284,$11.20M
tt12676326,Malcolm & Marie,2021,106 min,"Drama, Romance",6.6,53,38283,NA
tt0079714,Das Böse,1979,89 min,"Horror, Sci-Fi",6.6,72,38277,$11.99M
tt0068935,Die Todeskralle schlägt wieder zu,1972,99 min,"Action, Adventure, Comedy",7.2,58,38274,$4.06M
tt0107692,Ninja Scroll,1993,94 min,"Animation, Action, Adventure",7.8,NA,38251,NA
tt1496422,The Paperboy,2012,107 min,"Crime, Drama, Mystery",5.7,45,38245,$0.69M
tt0066769,Andromeda - Tödlicher Staub aus dem All,1971,131 min,"Mystery, Sci-Fi, Thriller",7.2,60,38245,$3.42M
tt0211181,102 Dalmatiner,2000,100 min,"Adventure, Comedy, Family",4.8,35,38199,$66.96M
tt0157503,Gnadenlos schön,1999,97 min,"Comedy, Romance, Thriller",6.6,28,38188,$10.56M
tt0303361,May,2002,93 min,"Comedy, Drama, Horror",6.6,58,38188,$0.15M
tt4281724,Terrifier,2016,85 min,"Horror, Thriller",5.6,NA,38186,NA
tt3385524,Stan & Ollie,2018,98 min,"Biography, Comedy, Drama",7.2,75,38184,$5.47M
tt0068833,Mondo brutale,1972,84 min,"Crime, Horror, Thriller",5.9,68,38167,$3.10M
tt1612774,Rubber,2010,82 min,"Comedy, Fantasy, Horror",5.7,59,38162,$0.10M
tt1234654,Greenberg,2010,107 min,"Comedy, Drama, Romance",6.1,76,38137,$4.22M
tt0099892,Joe gegen den Vulkan,1990,102 min,"Comedy, Romance",5.9,45,38124,$39.40M
tt0101745,Doc Hollywood,1991,104 min,"Comedy, Drama, Romance",6.3,56,38115,$54.83M
tt1366365,The Cold Light of Day,2012,93 min,"Action, Thriller",4.9,22,38100,$3.75M
tt1078188,Boy A,2007,102 min,Drama,7.6,75,38093,$0.11M
tt14444726,Tár,2022,158 min,"Drama, Music",7.6,92,38087,NA
tt0065724,Five Easy Pieces - Ein Mann sucht sich selbst,1970,98 min,Drama,7.4,85,38050,$19.40M
tt0265298,Lügen haben kurze Beine,2002,88 min,"Adventure, Comedy, Family",5.5,36,38044,$48.36M
tt0274309,24 Hour Party People,2002,117 min,"Biography, Comedy, Drama",7.3,85,38039,$1.13M
tt0041546,Adel verpflichtet,1949,106 min,"Comedy, Crime",8,NA,38036,NA
tt0097240,Drugstore Cowboy,1989,101 min,"Crime, Drama",7.3,82,38034,$4.73M
tt0329717,Hollywood Cops,2003,116 min,"Action, Comedy, Crime",5.3,47,38026,$30.01M
tt0089374,Police Story,1985,100 min,"Action, Comedy, Crime",7.5,78,38023,$0.11M
tt0037884,Das verlorene Wochenende,1945,101 min,"Drama, Film-Noir",7.9,NA,38006,$9.46M
tt11252248,Dog - Das Glück hat vier Pfoten,2022,101 min,"Comedy, Drama",6.5,61,37992,NA
tt0305669,Haus über Kopf,2003,105 min,Comedy,5.6,39,37987,$132.72M
tt0119951,Private Parts,1997,109 min,"Biography, Comedy, Drama",6.9,67,37981,$41.20M
tt0432291,The Fog - Nebel des Grauens,2005,100 min,"Horror, Mystery",3.7,27,37906,$29.51M
tt1251757,Middle Men,2009,105 min,"Comedy, Crime, Drama",6.8,60,37906,$0.72M
tt0094142,Schmeiß' die Mama aus dem Zug!,1987,87 min,"Comedy, Crime, Thriller",6.3,56,37902,$57.92M
tt4255304,The Void,2016,90 min,"Horror, Mystery, Sci-Fi",5.9,62,37899,$0.15M
tt0775529,Die Geschwister Savage,2007,114 min,"Comedy, Drama",7.1,85,37893,$6.61M
tt2244901,Das hält kein Jahr ...!,2013,97 min,"Comedy, Romance",5.7,50,37893,$0.03M
tt1480295,Killing Season,2013,91 min,"Action, Drama, Thriller",5.4,25,37890,$0.03M
tt1694020,Unterwegs mit Mum,2012,95 min,"Comedy, Drama",5.8,50,37881,$37.13M
tt4824302,Mother's Day: Liebe ist kein Kinderspiel,2016,118 min,"Comedy, Drama, Romance",5.6,18,37859,$32.46M
tt5619332,How to Party with Mom,2018,105 min,Comedy,5.6,46,37847,$53.06M
tt0427954,Revenge of the Warrior,2005,111 min,"Action, Crime, Drama",7,52,37847,$11.91M
tt0116242,Alle sagen: I love you,1996,101 min,"Comedy, Musical, Romance",6.7,NA,37840,$9.71M
tt0166485,Anna und der König,1999,148 min,"Drama, History, Romance",6.7,56,37829,$39.26M
tt3442006,Cake,2014,102 min,Drama,6.4,49,37819,$1.87M
tt0252503,Heist - Der letzte Coup,2001,109 min,"Action, Crime, Drama",6.5,66,37805,$0.05M
tt4815122,Die Höhle - Das Tor in eine andere Zeit,2017,87 min,"Action, Adventure, Mystery",6.2,46,37798,NA
tt1458169,Kidnap,2017,95 min,"Action, Crime, Thriller",5.9,44,37770,$30.72M
tt0449487,Passengers,2008,93 min,"Mystery, Romance, Thriller",5.8,40,37768,$0.27M
tt0887261,Hellraiser,2022,121 min,"Horror, Mystery, Thriller",6,55,37755,NA
tt0099763,Henry: Portrait of a Serial Killer,1986,83 min,"Biography, Crime, Drama",7,80,37744,$0.61M
tt9198364,Three Thousand Years of Longing,2022,108 min,"Drama, Fantasy, Romance",6.7,60,37701,NA
tt0375568,Astro Boy - Der Film,2009,94 min,"Animation, Action, Adventure",6.2,53,37699,$19.55M
tt0317676,House of the Dead,2003,90 min,"Action, Adventure, Horror",2.1,15,37648,$10.25M
tt1709143,Last Days on Mars,2013,98 min,"Adventure, Horror, Sci-Fi",5.5,46,37634,$0.02M
tt13449624,Jug Jugg Jeeyo,2022,148 min,"Comedy, Drama, Family",6.1,NA,37622,NA
tt0088814,Taran und der Zauberkessel,1985,80 min,"Animation, Action, Adventure",6.3,59,37597,$21.29M
tt2213054,Kai po che!,2013,130 min,"Drama, Sport",7.8,40,37575,$1.12M
tt1266029,Nowhere Boy,2009,98 min,"Biography, Drama, Music",7.1,67,37569,$1.45M
tt0204313,Exorzist: Der Anfang,2004,114 min,"Horror, Mystery, Thriller",5.1,30,37553,$41.82M
tt0113986,Neun Monate,1995,103 min,"Comedy, Romance",5.5,47,37516,$69.70M
tt0267891,Dabei sein ist alles,2005,94 min,"Comedy, Sport",5.8,46,37504,$35.42M
tt0337876,Birth,2004,100 min,"Drama, Fantasy, Mystery",6.2,51,37496,$5.01M
tt0056111,Iwans Kindheit,1962,95 min,"Drama, War",8,NA,37493,NA
tt0079641,Nosferatu: Phantom der Nacht,1979,107 min,"Drama, Horror",7.4,79,37480,NA
tt1255919,Holmes & Watson,2018,90 min,"Comedy, Crime, Mystery",3.9,24,37470,$30.57M
tt0078480,Watership Down - Unten am Fluß,1978,91 min,"Animation, Adventure, Drama",7.6,64,37470,NA
tt0076363,Die vielen Abenteuer von Winnie Puuh,1977,74 min,"Animation, Adventure, Comedy",7.5,NA,37464,NA
tt0082136,Auf dem Highway ist die Hölle los,1981,95 min,"Action, Comedy, Sport",6.2,28,37452,$72.18M
tt0254455,Lucía und der Sex,2001,128 min,"Drama, Romance",7.1,65,37450,$1.49M
tt5294518,Eli,2019,98 min,"Drama, Horror, Mystery",5.8,NA,37449,NA
tt0350028,Liebe auf Umwegen,2004,119 min,"Comedy, Drama, Romance",6,38,37426,$37.49M
tt5580266,The Hate U Give,2018,133 min,"Crime, Drama",7.5,81,37403,$29.72M
tt1535616,The Divide,2011,112 min,"Drama, Horror, Sci-Fi",5.8,28,37384,$0.02M
