id,stars,n
tt0043924,6,2030
tt0043924,7,5195
tt0043924,8,7322
tt0043924,9,3597
tt0043924,10,3562
tt0044008,1,415
tt0044008,2,131
tt0044008,3,143
tt0044008,4,279
tt0044008,5,761
tt0044008,6,1510
tt0044008,7,3510
tt0044008,8,5843
tt0044008,9,4286
tt0044008,10,7266
tt0044079,1,1529
tt0044079,2,453
tt0044079,3,645
tt0044079,4,1093
tt0044079,5,3196
tt0044079,6,9073
tt0044079,7,26792
tt0044079,8,46907
tt0044079,9,27468
tt0044079,10,18416
tt0044081,1,1629
tt0044081,2,638
tt0044081,3,912
tt0044081,4,1596
tt0044081,5,3487
tt0044081,6,7944
tt0044081,7,19052
tt0044081,8,32305
tt0044081,9,21736
tt0044081,10,20522
tt0044121,1,270
tt0044121,2,229
tt0044121,3,355
tt0044121,4,723
tt0044121,5,2298
tt0044121,6,4786
tt0044121,7,8681
tt0044121,8,6979
tt0044121,9,3010
tt0044121,10,3524
tt0044706,1,1606
tt0044706,2,563
tt0044706,3,682
tt0044706,4,1308
tt0044706,5,3100
tt0044706,6,7623
tt0044706,7,19278
tt0044706,8,31796
tt0044706,9,21129
tt0044706,10,18722
tt0044741,1,2976
tt0044741,2,859
tt0044741,3,663
tt0044741,4,1053
tt0044741,5,2093
tt0044741,6,3731
tt0044741,7,10109
tt0044741,8,19876
tt0044741,9,18001
tt0044741,10,20510
tt0044837,1,158
tt0044837,2,101
tt0044837,3,126
tt0044837,4,247
tt0044837,5,515
tt0044837,6,1406
tt0044837,7,3644
tt0044837,8,6398
tt0044837,9,4089
tt0044837,10,4273
tt0045061,1,682
tt0045061,2,372
tt0045061,3,429
tt0045061,4,765
tt0045061,5,1602
tt0045061,6,3319
tt0045061,7,6571
tt0045061,8,9082
tt0045061,9,6164
tt0045061,10,10721
tt0045152,1,3483
tt0045152,2,1131
tt0045152,3,1556
tt0045152,4,2939
tt0045152,5,6125
tt0045152,6,13683
tt0045152,7,35555
tt0045152,8,64083
tt0045152,9,55314
tt0045152,10,61618
tt0045274,1,947
tt0045274,2,191
tt0045274,3,219
tt0045274,4,309
tt0045274,5,671
tt0045274,6,1506
tt0045274,7,3634
tt0045274,8,7380
tt0045274,9,5846
tt0045274,10,5771
tt0045555,1,157
tt0045555,2,53
tt0045555,3,85
tt0045555,4,221
tt0045555,5,562
tt0045555,6,1819
tt0045555,7,5728
tt0045555,8,10163
tt0045555,9,5116
tt0045555,10,3445
tt0045793,1,594
tt0045793,2,244
tt0045793,3,350
tt0045793,4,646
tt0045793,5,1711
tt0045793,6,4444
tt0045793,7,11454
tt0045793,8,15055
tt0045793,9,7257
tt0045793,10,6281
tt0045810,1,247
tt0045810,2,171
tt0045810,3,361
tt0045810,4,764
tt0045810,5,2382
tt0045810,6,5976
tt0045810,7,12602
tt0045810,8,9338
tt0045810,9,3470
tt0045810,10,4320
tt0045891,1,165
tt0045891,2,147
tt0045891,3,270
tt0045891,4,583
tt0045891,5,1569
tt0045891,6,4494
tt0045891,7,7897
tt0045891,8,4347
tt0045891,9,1629
tt0045891,10,2173
tt0045897,1,109
tt0045897,2,66
tt0045897,3,137
tt0045897,4,296
tt0045897,5,961
tt0045897,6,3149
tt0045897,7,7484
tt0045897,8,5962
tt0045897,9,1976
tt0045897,10,1605
tt0046183,1,726
tt0046183,2,510
tt0046183,3,1016
tt0046183,4,2243
tt0046183,5,7155
tt0046183,6,20452
tt0046183,7,48625
tt0046183,8,35426
tt0046183,9,12418
tt0046183,10,14660
tt0046250,1,2058
tt0046250,2,465
tt0046250,3,662
tt0046250,4,1119
tt0046250,5,3098
tt0046250,6,8290
tt0046250,7,24978
tt0046250,8,44840
tt0046250,9,29161
tt0046250,10,26081
tt0046268,1,2623
tt0046268,2,544
tt0046268,3,543
tt0046268,4,754
tt0046268,5,1750
tt0046268,6,3316
tt0046268,7,9633
tt0046268,8,18187
tt0046268,9,13745
tt0046268,10,11249
tt0046303,1,537
tt0046303,2,319
tt0046303,3,414
tt0046303,4,749
tt0046303,5,1769
tt0046303,6,4129
tt0046303,7,9197
tt0046303,8,11375
tt0046303,9,6232
tt0046303,10,7064
tt0046359,1,1350
tt0046359,2,308
tt0046359,3,410
tt0046359,4,613
tt0046359,5,1750
tt0046359,6,3689
tt0046359,7,9764
tt0046359,8,17190
tt0046359,9,11541
tt0046359,10,9983
tt0046438,1,1962
tt0046438,2,570
tt0046438,3,658
tt0046438,4,941
tt0046438,5,1969
tt0046438,6,3674
tt0046438,7,9225
tt0046438,8,16473
tt0046438,9,12139
tt0046438,10,15303
tt0046478,1,687
tt0046478,2,150
tt0046478,3,152
tt0046478,4,196
tt0046478,5,537
tt0046478,6,1420
tt0046478,7,3605
tt0046478,8,6696
tt0046478,9,5367
tt0046478,10,5366
tt0046534,1,381
tt0046534,2,192
tt0046534,3,450
tt0046534,4,931
tt0046534,5,2380
tt0046534,6,5721
tt0046534,7,11109
tt0046534,8,8432
tt0046534,9,3389
tt0046534,10,3655
tt0046672,1,222
tt0046672,2,156
tt0046672,3,276
tt0046672,4,576
tt0046672,5,1900
tt0046672,6,5321
tt0046672,7,12039
tt0046672,8,8517
tt0046672,9,2929
tt0046672,10,2891
tt0046816,1,270
tt0046816,2,139
tt0046816,3,178
tt0046816,4,287
tt0046816,5,1134
tt0046816,6,2600
tt0046816,7,5960
tt0046816,8,9158
tt0046816,9,4613
tt0046816,10,3990
tt0046876,1,218
tt0046876,2,185
tt0046876,3,365
tt0046876,4,831
tt0046876,5,2433
tt0046876,6,5833
tt0046876,7,10225
tt0046876,8,6339
tt0046876,9,2288
tt0046876,10,2984
tt0046911,1,1791
tt0046911,2,409
tt0046911,3,504
tt0046911,4,735
tt0046911,5,1758
tt0046911,6,3654
tt0046911,7,11422
tt0046911,8,21887
tt0046911,9,14444
tt0046911,10,10165
tt0046912,1,1597
tt0046912,2,611
tt0046912,3,741
tt0046912,4,1134
tt0046912,5,2893
tt0046912,6,7865
tt0046912,7,29580
tt0046912,8,66406
tt0046912,9,42749
tt0046912,10,24507
tt0047034,1,351
tt0047034,2,163
tt0047034,3,277
tt0047034,4,558
tt0047034,5,1504
tt0047034,6,3659
tt0047034,7,8415
tt0047034,8,9540
tt0047034,9,4432
tt0047034,10,6090
tt0047296,1,2648
tt0047296,2,753
tt0047296,3,997
tt0047296,4,1660
tt0047296,5,3627
tt0047296,6,9074
tt0047296,7,25286
tt0047296,8,47524
tt0047296,9,35022
tt0047296,10,30132
tt0047396,1,4556
tt0047396,2,1560
tt0047396,3,1966
tt0047396,4,3531
tt0047396,5,7938
tt0047396,6,20209
tt0047396,7,64432
tt0047396,8,138323
tt0047396,9,138166
tt0047396,10,115015
tt0047437,1,372
tt0047437,2,190
tt0047437,3,316
tt0047437,4,718
tt0047437,5,1995
tt0047437,6,5874
tt0047437,7,16950
tt0047437,8,22139
tt0047437,9,9574
tt0047437,10,8398
tt0047472,1,306
tt0047472,2,246
tt0047472,3,344
tt0047472,4,627
tt0047472,5,1644
tt0047472,6,3126
tt0047472,7,5859
tt0047472,8,5546
tt0047472,9,2968
tt0047472,10,5042
tt0047478,1,10074
tt0047478,2,1996
tt0047478,3,2200
tt0047478,4,3428
tt0047478,5,6657
tt0047478,6,12755
tt0047478,7,34398
tt0047478,8,70835
tt0047478,9,89397
tt0047478,10,116820
tt0047528,1,1654
tt0047528,2,477
tt0047528,3,559
tt0047528,4,902
tt0047528,5,1984
tt0047528,6,4185
tt0047528,7,9900
tt0047528,8,17680
tt0047528,9,13015
tt0047528,10,13775
tt0047573,1,170
tt0047573,2,116
tt0047573,3,189
tt0047573,4,453
tt0047573,5,1209
tt0047573,6,3323
tt0047573,7,6681
tt0047573,8,5674
tt0047573,9,2270
tt0047573,10,2578
tt0047673,1,434
tt0047673,2,291
tt0047673,3,432
tt0047673,4,793
tt0047673,5,2218
tt0047673,6,4619
tt0047673,7,9117
tt0047673,8,10196
tt0047673,9,6423
tt0047673,10,12013
tt0047849,1,185
tt0047849,2,94
tt0047849,3,136
tt0047849,4,244
tt0047849,5,741
tt0047849,6,1933
tt0047849,7,5294
tt0047849,8,7945
tt0047849,9,3619
tt0047849,10,2536
tt0048021,1,1557
tt0048021,2,220
tt0048021,3,251
tt0048021,4,413
tt0048021,5,813
tt0048021,6,1956
tt0048021,7,5432
tt0048021,8,10853
tt0048021,9,7862
tt0048021,10,5857
tt0048028,1,320
tt0048028,2,196
tt0048028,3,305
tt0048028,4,575
tt0048028,5,1640
tt0048028,6,3787
tt0048028,7,9251
tt0048028,8,15102
tt0048028,9,7734
tt0048028,10,7522
tt0048254,1,243
tt0048254,2,226
tt0048254,3,324
tt0048254,4,830
tt0048254,5,2414
tt0048254,6,6426
tt0048254,7,8112
tt0048254,8,3697
tt0048254,9,968
tt0048254,10,1326
tt0048261,1,225
tt0048261,2,130
tt0048261,3,251
tt0048261,4,459
tt0048261,5,1054
tt0048261,6,2190
tt0048261,7,4844
tt0048261,8,5972
tt0048261,9,3061
tt0048261,10,2823
tt0048280,1,527
tt0048280,2,380
tt0048280,3,758
tt0048280,4,1953
tt0048280,5,6715
tt0048280,6,20530
tt0048280,7,46829
tt0048280,8,34432
tt0048280,9,12478
tt0048280,10,14406
tt0048281,1,192
tt0048281,2,83
tt0048281,3,158
tt0048281,4,389
tt0048281,5,1046
tt0048281,6,2768
tt0048281,7,6805
tt0048281,8,9643
tt0048281,9,4534
tt0048281,10,4413
tt0048356,1,202
tt0048356,2,80
tt0048356,3,165
tt0048356,4,336
tt0048356,5,883
tt0048356,6,2278
tt0048356,7,6138
tt0048356,8,8107
tt0048356,9,3597
tt0048356,10,3185
tt0048424,1,1668
tt0048424,2,770
tt0048424,3,880
tt0048424,4,1467
tt0048424,5,2992
tt0048424,6,6611
tt0048424,7,14788
tt0048424,8,24156
tt0048424,9,18450
tt0048424,10,19379
tt0048473,1,1663
tt0048473,2,272
tt0048473,3,295
tt0048473,4,381
tt0048473,5,812
tt0048473,6,1564
tt0048473,7,3288
tt0048473,8,6231
tt0048473,9,6886
tt0048473,10,12716
tt0048545,1,715
tt0048545,2,451
tt0048545,3,662
tt0048545,4,1341
tt0048545,5,3430
tt0048545,6,8863
tt0048545,7,21337
tt0048545,8,28512
tt0048545,9,13929
tt0048545,10,13306
tt0048605,1,308
tt0048605,2,287
tt0048605,3,479
tt0048605,4,986
tt0048605,5,2513
tt0048605,6,6359
tt0048605,7,13211
tt0048605,8,9253
tt0048605,9,3297
tt0048605,10,3375
tt0048728,1,255
tt0048728,2,194
tt0048728,3,353
tt0048728,4,931
tt0048728,5,2767
tt0048728,6,8951
tt0048728,7,23809
tt0048728,8,22972
tt0048728,9,8559
tt0048728,10,6202
tt0048750,1,226
tt0048750,2,251
tt0048750,3,469
tt0048750,4,1028
tt0048750,5,2770
tt0048750,6,6431
tt0048750,7,12777
tt0048750,8,9130
tt0048750,9,3406
tt0048750,10,2844
tt0048960,1,349
tt0048960,2,256
tt0048960,3,473
tt0048960,4,925
tt0048960,5,2317
tt0048960,6,5935
tt0048960,7,9220
tt0048960,8,5028
tt0048960,9,1721
tt0048960,10,1900
tt0049223,1,444
tt0049223,2,240
tt0049223,3,391
tt0049223,4,800
tt0049223,5,2044
tt0049223,6,5251
tt0049223,7,11663
tt0049223,8,14452
tt0049223,9,7390
tt0049223,10,7791
tt0049261,1,389
tt0049261,2,260
tt0049261,3,363
tt0049261,4,658
tt0049261,5,1818
tt0049261,6,4090
tt0049261,7,9132
tt0049261,8,11935
tt0049261,9,5610
tt0049261,10,5765
tt0049366,1,430
tt0049366,2,154
tt0049366,3,284
tt0049366,4,537
tt0049366,5,1603
tt0049366,6,4704
tt0049366,7,12351
tt0049366,8,17324
tt0049366,9,7669
tt0049366,10,6333
tt0049406,1,1635
tt0049406,2,330
tt0049406,3,454
tt0049406,4,778
tt0049406,5,2001
tt0049406,6,5645
tt0049406,7,17796
tt0049406,8,32185
tt0049406,9,18606
tt0049406,10,11959
tt0049408,1,247
tt0049408,2,170
tt0049408,3,251
tt0049408,4,523
tt0049408,5,1266
tt0049408,6,3168
tt0049408,7,6857
tt0049408,8,7008
tt0049408,9,3379
tt0049408,10,3945
tt0049470,1,266
tt0049470,2,209
tt0049470,3,404
tt0049470,4,853
tt0049470,5,2413
tt0049470,6,7482
tt0049470,7,20501
tt0049470,8,21382
tt0049470,9,7459
tt0049470,10,4984
tt0049513,1,143
tt0049513,2,107
tt0049513,3,170
tt0049513,4,387
tt0049513,5,1205
tt0049513,6,2836
tt0049513,7,6133
tt0049513,8,5541
tt0049513,9,2160
tt0049513,10,1878
tt0049730,1,2055
tt0049730,2,631
tt0049730,3,810
tt0049730,4,1490
tt0049730,5,3465
tt0049730,6,7583
tt0049730,7,16259
tt0049730,8,23356
tt0049730,9,15353
tt0049730,10,20175
tt0049833,1,1067
tt0049833,2,479
tt0049833,3,604
tt0049833,4,995
tt0049833,5,2523
tt0049833,6,5584
tt0049833,7,13126
tt0049833,8,20106
tt0049833,9,11531
tt0049833,10,16191
tt0049902,1,810
tt0049902,2,63
tt0049902,3,109
tt0049902,4,175
tt0049902,5,440
tt0049902,6,1148
tt0049902,7,3438
tt0049902,8,6711
tt0049902,9,5193
tt0049902,10,4986
tt0050083,1,9498
tt0050083,2,1729
tt0050083,3,2036
tt0050083,4,3281
tt0050083,5,7193
tt0050083,6,17450
tt0050083,7,54294
tt0050083,8,151465
tt0050083,9,257996
tt0050083,10,292848
tt0050086,1,161
tt0050086,2,67
tt0050086,3,110
tt0050086,4,216
tt0050086,5,624
tt0050086,6,1899
tt0050086,7,5450
tt0050086,8,7334
tt0050086,9,2714
tt0050086,10,1861
tt0050105,1,259
tt0050105,2,244
tt0050105,3,287
tt0050105,4,565
tt0050105,5,1297
tt0050105,6,3333
tt0050105,7,7565
tt0050105,8,8429
tt0050105,9,4295
tt0050105,10,4969
tt0050212,1,2267
tt0050212,2,888
tt0050212,3,1080
tt0050212,4,1769
tt0050212,5,4301
tt0050212,6,11637
tt0050212,7,37947
tt0050212,8,73137
tt0050212,9,53038
tt0050212,10,36901
tt0050419,1,227
tt0050419,2,193
tt0050419,3,359
tt0050419,4,796
tt0050419,5,2079
tt0050419,6,5106
tt0050419,7,10070
tt0050419,8,6428
tt0050419,9,2800
tt0050419,10,3045
tt0050613,1,1778
tt0050613,2,427
tt0050613,3,462
tt0050613,4,657
tt0050613,5,1375
tt0050613,6,2872
tt0050613,7,8315
tt0050613,8,16343
tt0050613,9,11535
tt0050613,10,9390
tt0050706,1,245
tt0050706,2,206
tt0050706,3,282
tt0050706,4,459
tt0050706,5,1173
tt0050706,6,2135
tt0050706,7,4540
tt0050706,8,6488
tt0050706,9,3829
tt0050706,10,3583
tt0050783,1,1550
tt0050783,2,497
tt0050783,3,523
tt0050783,4,698
tt0050783,5,1432
tt0050783,6,2721
tt0050783,7,7369
tt0050783,8,14864
tt0050783,9,10085
tt0050783,10,10109
tt0050825,1,3112
tt0050825,2,1002
tt0050825,3,1153
tt0050825,4,1872
tt0050825,5,3765
tt0050825,6,8390
tt0050825,7,26115
tt0050825,8,56166
tt0050825,9,54901
tt0050825,10,42995
tt0050976,1,3702
tt0050976,2,1382
tt0050976,3,1641
tt0050976,4,2585
tt0050976,5,5899
tt0050976,6,11397
tt0050976,7,27664
tt0050976,8,47782
tt0050976,9,40450
tt0050976,10,44878
tt0050986,1,2471
tt0050986,2,811
tt0050986,3,863
tt0050986,4,1302
tt0050986,5,2951
tt0050986,6,6341
tt0050986,7,16367
tt0050986,8,30455
tt0050986,9,23707
tt0050986,10,23294
tt0051036,1,617
tt0051036,2,307
tt0051036,3,235
tt0051036,4,383
tt0051036,5,995
tt0051036,6,2296
tt0051036,7,5474
tt0051036,8,9366
tt0051036,9,6882
tt0051036,10,6612
tt0051201,1,2079
tt0051201,2,644
tt0051201,3,640
tt0051201,4,1311
tt0051201,5,2595
tt0051201,6,4849
tt0051201,7,15821
tt0051201,8,38170
tt0051201,9,36062
tt0051201,10,25048
tt0051207,1,131
tt0051207,2,91
tt0051207,3,178
tt0051207,4,409
tt0051207,5,1166
tt0051207,6,3514
tt0051207,7,9311
tt0051207,8,9063
tt0051207,9,3266
tt0051207,10,2195
tt0051378,1,266
tt0051378,2,71
tt0051378,3,130
tt0051378,4,249
tt0051378,5,597
tt0051378,6,1754
tt0051378,7,5159
tt0051378,8,9564
tt0051378,9,5525
tt0051378,10,3234
tt0051418,1,324
tt0051418,2,341
tt0051418,3,618
tt0051418,4,1476
tt0051418,5,3560
tt0051418,6,7659
tt0051418,7,7175
tt0051418,8,3398
tt0051418,9,1095
tt0051418,10,1748
tt0051459,1,392
tt0051459,2,189
tt0051459,3,248
tt0051459,4,510
tt0051459,5,1216
tt0051459,6,3238
tt0051459,7,9068
tt0051459,8,17029
tt0051459,9,10145
tt0051459,10,8562
tt0051554,1,215
tt0051554,2,140
tt0051554,3,228
tt0051554,4,477
tt0051554,5,1630
tt0051554,6,3621
tt0051554,7,7536
tt0051554,8,6680
tt0051554,9,2577
tt0051554,10,2966
tt0051622,1,193
tt0051622,2,102
tt0051622,3,221
tt0051622,4,509
tt0051622,5,1337
tt0051622,6,3976
tt0051622,7,8848
tt0051622,8,5564
tt0051622,9,1664
tt0051622,10,1648
tt0051658,1,426
tt0051658,2,395
tt0051658,3,575
tt0051658,4,1017
tt0051658,5,2344
tt0051658,6,4375
tt0051658,7,5864
tt0051658,8,3919
tt0051658,9,1923
tt0051658,10,2514
tt0051744,1,207
tt0051744,2,177
tt0051744,3,408
tt0051744,4,861
tt0051744,5,2344
tt0051744,6,5923
tt0051744,7,9214
tt0051744,8,5081
tt0051744,9,1835
tt0051744,10,2449
tt0051808,1,1148
tt0051808,2,202
tt0051808,3,226
tt0051808,4,314
tt0051808,5,754
tt0051808,6,2072
tt0051808,7,6702
tt0051808,8,13645
tt0051808,9,8662
tt0051808,10,6174
tt0052077,1,9088
tt0052077,2,5053
tt0052077,3,4497
tt0052077,4,4325
tt0052077,5,3921
tt0052077,6,2787
tt0052077,7,2128
tt0052077,8,1599
tt0052077,9,1035
tt0052077,10,4686
tt0052311,1,1984
tt0052311,2,685
tt0052311,3,1056
tt0052311,4,1528
tt0052311,5,3343
tt0052311,6,7281
tt0052311,7,18309
tt0052311,8,30253
tt0052311,9,21951
tt0052311,10,19575
tt0052357,1,3587
tt0052357,2,1483
tt0052357,3,2274
tt0052357,4,4024
tt0052357,5,9216
tt0052357,6,22033
tt0052357,7,61772
tt0052357,8,113035
tt0052357,9,97761
tt0052357,10,90761
tt0052561,1,1145
tt0052561,2,260
tt0052561,3,324
tt0052561,4,542
tt0052561,5,1430
tt0052561,6,3841
tt0052561,7,12197
tt0052561,8,23854
tt0052561,9,14589
tt0052561,10,9398
tt0052618,1,3042
tt0052618,2,1372
tt0052618,3,1732
tt0052618,4,2822
tt0052618,5,6706
tt0052618,6,15314
tt0052618,7,40020
tt0052618,8,71035
tt0052618,9,50054
tt0052618,10,49726
tt0052893,1,395
tt0052893,2,249
tt0052893,3,301
tt0052893,4,593
tt0052893,5,1234
tt0052893,6,2726
tt0052893,7,5855
tt0052893,8,9220
tt0052893,9,6398
tt0052893,10,6312
tt0053125,1,3359
tt0053125,2,1240
tt0053125,3,1619
tt0053125,4,2966
tt0053125,5,6682
tt0053125,6,16402
tt0053125,7,50388
tt0053125,8,97614
tt0053125,9,83798
tt0053125,10,66954
tt0053168,1,208
tt0053168,2,120
tt0053168,3,204
tt0053168,4,390
tt0053168,5,978
tt0053168,6,2486
tt0053168,7,5259
tt0053168,8,6662
tt0053168,9,3857
tt0053168,10,3334
tt0053198,1,2886
tt0053198,2,896
tt0053198,3,875
tt0053198,4,1435
tt0053198,5,3157
tt0053198,6,7241
tt0053198,7,19758
tt0053198,8,35115
tt0053198,9,24967
tt0053198,10,23828
tt0053221,1,905
tt0053221,2,240
tt0053221,3,369
tt0053221,4,645
tt0053221,5,1617
tt0053221,6,4228
tt0053221,7,11367
tt0053221,8,19872
tt0053221,9,12169
tt0053221,10,12540
tt0053285,1,785
tt0053285,2,656
tt0053285,3,1321
tt0053285,4,3014
tt0053285,5,9364
tt0053285,6,24407
tt0053285,7,47121
tt0053285,8,32733
tt0053285,9,13354
tt0053285,10,19181
tt0053291,1,2911
tt0053291,2,1364
tt0053291,3,1587
tt0053291,4,2827
tt0053291,5,6504
tt0053291,6,15694
tt0053291,7,43351
tt0053291,8,76133
tt0053291,9,60453
tt0053291,10,59261
tt0053459,1,262
tt0053459,2,126
tt0053459,3,224
tt0053459,4,363
tt0053459,5,1094
tt0053459,6,3127
tt0053459,7,8204
tt0053459,8,10871
tt0053459,9,4853
tt0053459,10,3576
tt0053472,1,1409
tt0053472,2,572
tt0053472,3,814
tt0053472,4,1457
tt0053472,5,3119
tt0053472,6,6866
tt0053472,7,15907
tt0053472,8,23644
tt0053472,9,15054
tt0053472,10,14684
tt0053604,1,2517
tt0053604,2,824
tt0053604,3,968
tt0053604,4,1946
tt0053604,5,3953
tt0053604,6,9120
tt0053604,7,27840
tt0053604,8,55447
tt0053604,9,44627
tt0053604,10,36601
tt0053619,1,334
tt0053619,2,247
tt0053619,3,353
tt0053619,4,596
tt0053619,5,1264
tt0053619,6,2652
tt0053619,7,5787
tt0053619,8,8186
tt0053619,9,5274
tt0053619,10,5999
tt0053779,1,1388
tt0053779,2,631
tt0053779,3,857
tt0053779,4,1272
tt0053779,5,2563
tt0053779,6,5340
tt0053779,7,10706
tt0053779,8,18728
tt0053779,9,14987
tt0053779,10,18117
tt0053946,1,741
tt0053946,2,313
tt0053946,3,192
tt0053946,4,281
tt0053946,5,720
tt0053946,6,1773
tt0053946,7,4579
tt0053946,8,9001
tt0053946,9,6868
tt0053946,10,6515
tt0053976,1,823
tt0053976,2,208
tt0053976,3,185
tt0053976,4,319
tt0053976,5,664
tt0053976,6,1896
tt0053976,7,5123
tt0053976,8,9373
tt0053976,9,6168
tt0053976,10,5235
tt0054047,1,563
tt0054047,2,212
tt0054047,3,414
tt0054047,4,880
tt0054047,5,2543
tt0054047,6,7706
tt0054047,7,23530
tt0054047,8,33166
tt0054047,9,15005
tt0054047,10,12829
tt0054130,1,522
tt0054130,2,167
tt0054130,3,155
tt0054130,4,304
tt0054130,5,611
tt0054130,6,1460
tt0054130,7,3578
tt0054130,8,6670
tt0054130,9,4638
tt0054130,10,4052
tt0054135,1,298
tt0054135,2,298
tt0054135,3,479
tt0054135,4,1035
tt0054135,5,2684
tt0054135,6,5728
tt0054135,7,6811
tt0054135,8,3599
tt0054135,9,1203
tt0054135,10,1639
tt0054167,1,332
tt0054167,2,207
tt0054167,3,319
tt0054167,4,644
tt0054167,5,1567
tt0054167,6,3636
tt0054167,7,8549
tt0054167,8,10894
tt0054167,9,5779
tt0054167,10,4687
tt0054215,1,5178
tt0054215,2,1937
tt0054215,3,2691
tt0054215,4,4952
tt0054215,5,11115
tt0054215,6,28235
tt0054215,7,87087
tt0054215,8,184710
tt0054215,9,188606
tt0054215,10,162853
tt0054331,1,1835
tt0054331,2,459
tt0054331,3,694
tt0054331,4,1335
tt0054331,5,3642
tt0054331,6,9948
tt0054331,7,27746
tt0054331,8,47863
tt0054331,9,24655
tt0054331,10,18640
tt0054387,1,249
tt0054387,2,144
tt0054387,3,238
tt0054387,4,562
tt0054387,5,1778
tt0054387,6,4636
tt0054387,7,10962
tt0054387,8,12969
tt0054387,9,5285
tt0054387,10,5476
tt0054632,1,490
tt0054632,2,331
tt0054632,3,378
tt0054632,4,646
tt0054632,5,1105
tt0054632,6,2013
tt0054632,7,3699
tt0054632,8,5353
tt0054632,9,4062
tt0054632,10,5384
tt0054698,1,1357
tt0054698,2,901
tt0054698,3,1493
tt0054698,4,2805
tt0054698,5,6796
tt0054698,6,17275
tt0054698,7,42406
tt0054698,8,53873
tt0054698,9,28217
tt0054698,10,28183
tt0054953,1,323
tt0054953,2,155
tt0054953,3,220
tt0054953,4,497
tt0054953,5,1614
tt0054953,6,5077
tt0054953,7,14768
tt0054953,8,18010
tt0054953,9,6715
tt0054953,10,5128
tt0054997,1,1290
tt0054997,2,361
tt0054997,3,498
tt0054997,4,836
tt0054997,5,2225
tt0054997,6,5366
tt0054997,7,15448
tt0054997,8,27313
tt0054997,9,17077
tt0054997,10,13008
tt0055018,1,348
tt0055018,2,165
tt0055018,3,204
tt0055018,4,488
tt0055018,5,1079
tt0055018,6,2707
tt0055018,7,6303
tt0055018,8,9387
tt0055018,9,5519
tt0055018,10,5038
tt0055031,1,1913
tt0055031,2,410
tt0055031,3,484
tt0055031,4,666
tt0055031,5,1689
tt0055031,6,3673
tt0055031,7,11605
tt0055031,8,24316
tt0055031,9,19132
tt0055031,10,14645
tt0055032,1,513
tt0055032,2,294
tt0055032,3,426
tt0055032,4,803
tt0055032,5,1682
tt0055032,6,3810
tt0055032,7,8577
tt0055032,8,12032
tt0055032,9,7258
tt0055032,10,7125
tt0055184,1,202
tt0055184,2,182
tt0055184,3,286
tt0055184,4,544
tt0055184,5,1512
tt0055184,6,3068
tt0055184,7,5745
tt0055184,8,5111
tt0055184,9,2177
tt0055184,10,2679
tt0055254,1,766
tt0055254,2,526
tt0055254,3,1037
tt0055254,4,2448
tt0055254,5,8501
tt0055254,6,25735
tt0055254,7,60077
tt0055254,8,40512
tt0055254,9,14616
tt0055254,10,17227
tt0055256,1,236
tt0055256,2,210
tt0055256,3,303
tt0055256,4,386
tt0055256,5,703
tt0055256,6,1627
tt0055256,7,3765
tt0055256,8,6528
tt0055256,9,4165
tt0055256,10,3820
tt0055277,1,216
tt0055277,2,135
tt0055277,3,261
tt0055277,4,533
tt0055277,5,1460
tt0055277,6,3439
tt0055277,7,6134
tt0055277,8,4398
tt0055277,9,2196
tt0055277,10,3583
tt0055471,1,209
tt0055471,2,165
tt0055471,3,184
tt0055471,4,300
tt0055471,5,1013
tt0055471,6,2057
tt0055471,7,4585
tt0055471,8,6277
tt0055471,9,3350
tt0055471,10,3368
tt0055499,1,467
tt0055499,2,180
tt0055499,3,216
tt0055499,4,301
tt0055499,5,643
tt0055499,6,1700
tt0055499,7,4660
tt0055499,8,8061
tt0055499,9,5327
tt0055499,10,4409
tt0055601,1,257
tt0055601,2,159
tt0055601,3,139
tt0055601,4,257
tt0055601,5,598
tt0055601,6,1575
tt0055601,7,3982
tt0055601,8,7440
tt0055601,9,5361
tt0055601,10,5080
tt0055614,1,1601
tt0055614,2,910
tt0055614,3,1462
tt0055614,4,2492
tt0055614,5,5393
tt0055614,6,11917
tt0055614,7,25179
tt0055614,8,29599
tt0055614,9,16821
tt0055614,10,20467
tt0055630,1,3174
tt0055630,2,865
tt0055630,3,844
tt0055630,4,1558
tt0055630,5,2920
tt0055630,6,5894
tt0055630,7,17255
tt0055630,8,37260
tt0055630,9,30928
tt0055630,10,23511
tt0055824,1,182
tt0055824,2,60
tt0055824,3,127
tt0055824,4,257
tt0055824,5,698
tt0055824,6,2357
tt0055824,7,7715
tt0055824,8,11229
tt0055824,9,4496
tt0055824,10,2868
tt0055830,1,305
tt0055830,2,273
tt0055830,3,441
tt0055830,4,806
tt0055830,5,1769
tt0055830,6,3817
tt0055830,7,6978
tt0055830,8,5915
tt0055830,9,2610
tt0055830,10,2760
tt0055852,1,153
tt0055852,2,81
tt0055852,3,138
tt0055852,4,244
tt0055852,5,679
tt0055852,6,1854
tt0055852,7,4892
tt0055852,8,7709
tt0055852,9,4529
tt0055852,10,3363
tt0055928,1,724
tt0055928,2,465
tt0055928,3,925
tt0055928,4,2198
tt0055928,5,7450
tt0055928,6,24641
tt0055928,7,63177
tt0055928,8,45223
tt0055928,9,13502
tt0055928,10,12074
tt0056058,1,2026
tt0056058,2,335
tt0056058,3,325
tt0056058,4,440
tt0056058,5,1004
